OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3356593;6703104;Vihti;9999;20180306;2018;3;6;3356500;6703500;-8.0;-3.9;-8.7;0.0;12103;2.7;0.0;96.3
1;3356593;6703104;Vihti;9999;20180307;2018;3;7;3356500;6703500;-9.2;-3.6;-11.4;0.0;8564;2.2;0.0;96.3
1;3356593;6703104;Vihti;9999;20180308;2018;3;8;3356500;6703500;-6.9;-3.5;-10.3;3.4;6534;3.2;0.0;99.7
1;3356593;6703104;Vihti;9999;20180309;2018;3;9;3356500;6703500;-0.9;0.5;-4.2;1.1;2484;5.6;0.0;100.8
1;3356593;6703104;Vihti;9999;20180310;2018;3;10;3356500;6703500;-0.3;0.4;-0.6;0.5;3388;5.9;0.0;101.3
1;3356593;6703104;Vihti;9999;20180311;2018;3;11;3356500;6703500;0.3;1.7;-0.7;0.2;3874;6.0;0.0;101.5
1;3356593;6703104;Vihti;9999;20180312;2018;3;12;3356500;6703500;-0.6;0.9;-1.8;5.5;3154;5.7;0.0;107.0
1;3356593;6703104;Vihti;9999;20180313;2018;3;13;3356500;6703500;1.0;2.4;0.5;5.2;1332;6.6;0.0;112.2
1;3356593;6703104;Vihti;9999;20180314;2018;3;14;3356500;6703500;-4.3;1.8;-4.7;0.0;7463;4.0;0.0;112.2
1;3356593;6703104;Vihti;9999;20180315;2018;3;15;3356500;6703500;-9.6;-3.8;-11.0;0.0;11891;2.1;0.0;112.2
1;3356593;6703104;Vihti;9999;20180316;2018;3;16;3356500;6703500;-10.0;-4.3;-14.2;0.1;12150;2.0;0.0;112.3
1;3356593;6703104;Vihti;9999;20180317;2018;3;17;3356500;6703500;-7.9;-2.4;-13.0;0.0;14846;2.3;0.0;112.3
1;3356593;6703104;Vihti;9999;20180318;2018;3;18;3356500;6703500;-2.3;2.5;-8.0;0.0;10919;4.0;0.0;112.3
1;3356593;6703104;Vihti;9999;20180319;2018;3;19;3356500;6703500;-1.3;1.8;-1.7;2.5;8705;5.0;0.0;114.8
1;3356593;6703104;Vihti;9999;20180320;2018;3;20;3356500;6703500;-6.4;-1.1;-7.0;0.0;5807;3.3;0.0;114.8
1;3356593;6703104;Vihti;9999;20180321;2018;3;21;3356500;6703500;-7.1;-1.0;-16.5;0.1;9482;2.9;0.0;114.89999999999999
1;3356593;6703104;Vihti;9999;20180322;2018;3;22;3356500;6703500;-1.7;2.3;-3.8;1.8;7607;5.0;0.0;116.69999999999999
1;3356593;6703104;Vihti;9999;20180323;2018;3;23;3356500;6703500;-4.4;0.0;-6.3;0.0;13090;3.2;0.0;116.69999999999999
1;3356593;6703104;Vihti;9999;20180324;2018;3;24;3356500;6703500;-2.3;2.7;-8.7;0.1;9731;4.8;0.0;116.79999999999998
1;3356593;6703104;Vihti;9999;20180325;2018;3;25;3356500;6703500;1.4;5.9;0.8;0.1;13597;5.7;0.0;116.89999999999998
1;3356593;6703104;Vihti;9999;20180326;2018;3;26;3356500;6703500;-5.1;1.7;-6.1;0.0;14926;2.3;0.0;116.89999999999998
1;3356593;6703104;Vihti;9999;20180327;2018;3;27;3356500;6703500;-6.8;-0.6;-12.3;0.0;13532;2.4;0.0;116.89999999999998
1;3356593;6703104;Vihti;9999;20180328;2018;3;28;3356500;6703500;-4.7;2.5;-11.4;0.7;12092;3.6;0.0;117.59999999999998
1;3356593;6703104;Vihti;9999;20180329;2018;3;29;3356500;6703500;-3.5;2.1;-9.9;0.0;13075;3.4;0.0;117.59999999999998
1;3356593;6703104;Vihti;9999;20180330;2018;3;30;3356500;6703500;-4.0;3.2;-10.8;0.0;15908;2.8;0.0;117.59999999999998
1;3356593;6703104;Vihti;9999;20180331;2018;3;31;3356500;6703500;-3.0;4.1;-9.9;0.0;16132;2.9;0.0;117.59999999999998
1;3356593;6703104;Vihti;9999;20180401;2018;4;1;3356500;6703500;-2.0;2.9;-8.4;3.1;21582;4.1;0.0;120.69999999999997
1;3356593;6703104;Vihti;9999;20180402;2018;4;2;3356500;6703500;-1.1;0.6;-1.2;8.8;3384;5.1;0.0;129.49999999999997
1;3356593;6703104;Vihti;9999;20180403;2018;4;3;3356500;6703500;-1.5;3.7;-5.3;0.0;16726;4.1;0.0;129.49999999999997
1;3356593;6703104;Vihti;9999;20180404;2018;4;4;3356500;6703500;-0.3;5.3;-9.7;2.1;19073;5.3;0.0;131.59999999999997
1;3356593;6703104;Vihti;9999;20180405;2018;4;5;3356500;6703500;3.4;6.8;1.7;1.1;12935;7.7;0.0;132.69999999999996
1;3356593;6703104;Vihti;9999;20180406;2018;4;6;3356500;6703500;1.9;5.4;0.7;1.3;8449;6.4;0.0;133.99999999999997
1;3356593;6703104;Vihti;9999;20180407;2018;4;7;3356500;6703500;2.2;6.6;-1.3;0.0;24527;4.8;0.0;133.99999999999997
1;3356593;6703104;Vihti;9999;20180408;2018;4;8;3356500;6703500;3.6;9.1;0.6;0.0;20498;5.6;0.0;133.99999999999997
1;3356593;6703104;Vihti;9999;20180409;2018;4;9;3356500;6703500;4.6;12.7;0.4;5.1;21740;6.9;0.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180410;2018;4;10;3356500;6703500;1.6;7.4;-2.0;0.0;18479;4.4;0.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180411;2018;4;11;3356500;6703500;1.7;7.8;-4.4;0.0;19033;4.1;0.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180412;2018;4;12;3356500;6703500;3.1;10.2;-4.8;0.0;25027;3.8;0.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180413;2018;4;13;3356500;6703500;4.2;11.2;-3.1;0.0;19130;4.0;0.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180414;2018;4;14;3356500;6703500;7.0;15.2;-1.4;0.0;19462;4.6;2.0;139.09999999999997
1;3356593;6703104;Vihti;9999;20180415;2018;4;15;3356500;6703500;6.5;13.8;-1.2;0.9;13993;6.3;3.5;139.99999999999997
1;3356593;6703104;Vihti;9999;20180416;2018;4;16;3356500;6703500;7.4;12.5;3.3;0.6;6545;10.1;5.9;140.59999999999997
1;3356593;6703104;Vihti;9999;20180417;2018;4;17;3356500;6703500;5.4;9.7;4.4;0.0;15905;8.3;6.300000000000001;140.59999999999997
1;3356593;6703104;Vihti;9999;20180418;2018;4;18;3356500;6703500;8.0;15.8;3.9;0.3;19213;8.1;9.3;140.89999999999998
1;3356593;6703104;Vihti;9999;20180419;2018;4;19;3356500;6703500;8.5;15.7;5.1;0.0;17334;7.9;12.8;140.89999999999998
1;3356593;6703104;Vihti;9999;20180420;2018;4;20;3356500;6703500;10.0;17.0;2.9;0.3;21924;8.8;17.8;141.2
1;3356593;6703104;Vihti;9999;20180421;2018;4;21;3356500;6703500;7.5;13.3;5.0;0.0;12917;7.7;20.3;141.2
1;3356593;6703104;Vihti;9999;20180422;2018;4;22;3356500;6703500;4.2;8.0;3.0;0.4;7967;6.9;20.3;141.6
1;3356593;6703104;Vihti;9999;20180423;2018;4;23;3356500;6703500;3.8;8.9;-1.6;0.5;23486;5.4;20.3;142.1
1;3356593;6703104;Vihti;9999;20180424;2018;4;24;3356500;6703500;5.9;9.8;2.7;1.8;11203;8.1;21.200000000000003;143.9
1;3356593;6703104;Vihti;9999;20180425;2018;4;25;3356500;6703500;6.4;10.5;4.6;0.6;10026;8.7;22.6;144.5
1;3356593;6703104;Vihti;9999;20180426;2018;4;26;3356500;6703500;5.1;12.0;0.9;0.0;16214;6.3;22.700000000000003;144.5
1;3356593;6703104;Vihti;9999;20180427;2018;4;27;3356500;6703500;4.3;12.0;-0.6;2.6;18050;7.4;22.700000000000003;147.1
1;3356593;6703104;Vihti;9999;20180428;2018;4;28;3356500;6703500;5.6;12.1;1.7;1.6;15095;8.1;23.300000000000004;148.7
1;3356593;6703104;Vihti;9999;20180429;2018;4;29;3356500;6703500;4.9;9.0;0.7;4.4;5278;8.8;23.300000000000004;153.1
1;3356593;6703104;Vihti;9999;20180430;2018;4;30;3356500;6703500;6.8;12.9;1.2;1.7;22676;7.7;25.100000000000005;154.79999999999998
1;3356593;6703104;Vihti;9999;20180501;2018;5;1;3356500;6703500;6.4;9.2;6.2;11.3;4367;9.0;26.500000000000007;166.1
1;3356593;6703104;Vihti;9999;20180502;2018;5;2;3356500;6703500;7.0;10.1;5.1;0.1;8032;9.2;28.500000000000007;166.2
1;3356593;6703104;Vihti;9999;20180503;2018;5;3;3356500;6703500;8.3;14.8;4.7;0.7;20664;9.0;31.800000000000008;166.89999999999998
1;3356593;6703104;Vihti;9999;20180504;2018;5;4;3356500;6703500;8.4;12.2;6.8;0.0;22856;8.4;35.20000000000001;166.89999999999998
1;3356593;6703104;Vihti;9999;20180505;2018;5;5;3356500;6703500;9.3;15.9;5.1;0.0;21917;8.0;39.500000000000014;166.89999999999998
1;3356593;6703104;Vihti;9999;20180506;2018;5;6;3356500;6703500;11.5;18.4;3.0;0.0;27576;9.5;46.000000000000014;166.89999999999998
1;3356593;6703104;Vihti;9999;20180507;2018;5;7;3356500;6703500;13.7;21.0;4.9;0.0;22925;10.9;54.70000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180508;2018;5;8;3356500;6703500;13.1;18.9;8.2;0.0;29513;8.6;62.80000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180509;2018;5;9;3356500;6703500;11.7;17.9;4.4;0.0;28523;6.0;69.50000000000001;166.89999999999998
1;3356593;6703104;Vihti;9999;20180510;2018;5;10;3356500;6703500;12.3;19.0;4.9;0.0;25250;6.9;76.80000000000001;166.89999999999998
1;3356593;6703104;Vihti;9999;20180511;2018;5;11;3356500;6703500;14.9;21.5;5.4;0.0;26460;7.1;86.70000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180512;2018;5;12;3356500;6703500;16.4;24.7;6.0;0.0;34582;6.9;98.10000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180513;2018;5;13;3356500;6703500;17.3;26.8;6.3;0.0;34837;7.6;110.40000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180514;2018;5;14;3356500;6703500;19.9;28.2;8.9;0.0;27518;8.7;125.30000000000001;166.89999999999998
1;3356593;6703104;Vihti;9999;20180515;2018;5;15;3356500;6703500;20.4;29.2;10.8;0.0;20344;9.3;140.70000000000002;166.89999999999998
1;3356593;6703104;Vihti;9999;20180516;2018;5;16;3356500;6703500;18.6;27.3;11.2;0.0;19879;11.0;154.3;166.89999999999998
1;3356593;6703104;Vihti;9999;20180517;2018;5;17;3356500;6703500;16.4;24.9;9.3;13.9;19426;13.2;165.70000000000002;180.79999999999998
1;3356593;6703104;Vihti;9999;20180518;2018;5;18;3356500;6703500;13.4;18.4;11.2;0.1;24480;7.9;174.10000000000002;180.89999999999998
1;3356593;6703104;Vihti;9999;20180519;2018;5;19;3356500;6703500;13.1;19.1;5.8;0.0;29995;6.4;182.20000000000002;180.89999999999998
1;3356593;6703104;Vihti;9999;20180520;2018;5;20;3356500;6703500;14.6;22.1;5.0;0.0;37400;7.6;191.8;180.89999999999998
1;3356593;6703104;Vihti;9999;20180521;2018;5;21;3356500;6703500;16.9;25.4;8.3;0.0;26842;8.9;203.70000000000002;180.89999999999998
1;3356593;6703104;Vihti;9999;20180522;2018;5;22;3356500;6703500;17.5;24.6;7.2;0.0;31291;9.7;216.20000000000002;180.89999999999998
1;3356593;6703104;Vihti;9999;20180523;2018;5;23;3356500;6703500;18.4;25.1;10.6;0.2;24545;10.0;229.60000000000002;181.09999999999997
1;3356593;6703104;Vihti;9999;20180524;2018;5;24;3356500;6703500;14.7;21.9;8.2;0.0;34733;8.0;239.3;181.09999999999997
1;3356593;6703104;Vihti;9999;20180525;2018;5;25;3356500;6703500;15.4;22.4;6.3;0.0;29650;7.9;249.70000000000002;181.09999999999997
1;3356593;6703104;Vihti;9999;20180526;2018;5;26;3356500;6703500;17.9;25.1;7.1;0.0;26824;10.2;262.6;181.09999999999997
1;3356593;6703104;Vihti;9999;20180527;2018;5;27;3356500;6703500;16.8;21.5;12.2;0.0;25092;7.5;274.40000000000003;181.09999999999997
1;3356593;6703104;Vihti;9999;20180528;2018;5;28;3356500;6703500;16.1;22.5;6.9;0.0;27713;7.1;285.50000000000006;181.09999999999997
1;3356593;6703104;Vihti;9999;20180529;2018;5;29;3356500;6703500;18.9;26.5;7.3;0.0;28274;9.8;299.40000000000003;181.09999999999997
1;3356593;6703104;Vihti;9999;20180530;2018;5;30;3356500;6703500;17.9;23.1;12.5;0.0;28915;9.4;312.3;181.09999999999997
1;3356593;6703104;Vihti;9999;20180531;2018;5;31;3356500;6703500;14.4;20.4;9.2;0.0;28602;8.3;321.7;181.09999999999997
1;3356593;6703104;Vihti;9999;20180601;2018;6;1;3356500;6703500;16.2;23.0;7.0;0.0;29020;9.2;332.9;181.09999999999997
1;3356593;6703104;Vihti;9999;20180602;2018;6;2;3356500;6703500;18.8;26.5;11.2;0.0;25999;11.5;346.7;181.09999999999997
1;3356593;6703104;Vihti;9999;20180603;2018;6;3;3356500;6703500;18.3;25.2;10.9;0.0;37098;9.1;360.0;181.09999999999997
1;3356593;6703104;Vihti;9999;20180604;2018;6;4;3356500;6703500;14.8;20.1;12.3;0.0;26665;7.4;369.8;181.09999999999997
1;3356593;6703104;Vihti;9999;20180605;2018;6;5;3356500;6703500;9.5;13.0;6.6;0.1;22223;5.8;374.3;181.19999999999996
1;3356593;6703104;Vihti;9999;20180606;2018;6;6;3356500;6703500;9.4;14.3;3.5;0.0;20246;6.7;378.7;181.19999999999996
1;3356593;6703104;Vihti;9999;20180607;2018;6;7;3356500;6703500;11.4;17.7;1.7;0.0;30240;8.0;385.09999999999997;181.19999999999996
1;3356593;6703104;Vihti;9999;20180608;2018;6;8;3356500;6703500;12.7;16.9;5.9;0.0;27986;6.8;392.79999999999995;181.19999999999996
1;3356593;6703104;Vihti;9999;20180609;2018;6;9;3356500;6703500;13.2;18.8;4.4;0.0;28764;7.3;400.99999999999994;181.19999999999996
1;3356593;6703104;Vihti;9999;20180610;2018;6;10;3356500;6703500;15.5;22.3;5.2;0.1;24116;9.7;411.49999999999994;181.29999999999995
1;3356593;6703104;Vihti;9999;20180611;2018;6;11;3356500;6703500;19.3;25.9;10.4;0.9;14533;12.6;425.79999999999995;182.19999999999996
1;3356593;6703104;Vihti;9999;20180612;2018;6;12;3356500;6703500;15.5;21.0;11.7;0.1;21254;9.8;436.29999999999995;182.29999999999995
1;3356593;6703104;Vihti;9999;20180613;2018;6;13;3356500;6703500;14.9;20.0;7.0;0.0;26327;7.7;446.19999999999993;182.29999999999995
1;3356593;6703104;Vihti;9999;20180614;2018;6;14;3356500;6703500;16.3;21.5;7.7;0.0;26615;9.0;457.49999999999994;182.29999999999995
1;3356593;6703104;Vihti;9999;20180615;2018;6;15;3356500;6703500;16.7;21.8;12.0;0.0;27133;12.8;469.19999999999993;182.29999999999995
1;3356593;6703104;Vihti;9999;20180616;2018;6;16;3356500;6703500;17.6;24.3;8.9;0.0;26222;10.2;481.79999999999995;182.29999999999995
1;3356593;6703104;Vihti;9999;20180617;2018;6;17;3356500;6703500;19.1;25.3;9.9;0.1;24419;12.1;495.9;182.39999999999995
1;3356593;6703104;Vihti;9999;20180618;2018;6;18;3356500;6703500;17.3;22.7;13.8;0.0;33646;12.4;508.2;182.39999999999995
1;3356593;6703104;Vihti;9999;20180619;2018;6;19;3356500;6703500;13.5;17.7;10.2;13.9;12553;13.3;516.7;196.29999999999995
1;3356593;6703104;Vihti;9999;20180620;2018;6;20;3356500;6703500;15.6;20.7;10.7;0.0;31104;10.3;527.3000000000001;196.29999999999995
1;3356593;6703104;Vihti;9999;20180621;2018;6;21;3356500;6703500;13.4;16.6;8.1;13.1;14069;13.3;535.7;209.39999999999995
1;3356593;6703104;Vihti;9999;20180622;2018;6;22;3356500;6703500;11.3;14.8;9.5;1.9;17032;12.1;542.0;211.29999999999995
1;3356593;6703104;Vihti;9999;20180623;2018;6;23;3356500;6703500;13.4;18.4;8.8;0.0;22208;10.5;550.4;211.29999999999995
1;3356593;6703104;Vihti;9999;20180624;2018;6;24;3356500;6703500;13.8;17.6;6.1;1.1;22576;10.7;559.1999999999999;212.39999999999995
1;3356593;6703104;Vihti;9999;20180625;2018;6;25;3356500;6703500;15.0;19.0;12.7;0.0;15772;13.5;569.1999999999999;212.39999999999995
1;3356593;6703104;Vihti;9999;20180626;2018;6;26;3356500;6703500;17.5;22.8;9.2;0.0;37134;14.0;581.6999999999999;212.39999999999995
1;3356593;6703104;Vihti;9999;20180627;2018;6;27;3356500;6703500;19.0;24.9;11.4;0.0;30067;13.1;595.6999999999999;212.39999999999995
1;3356593;6703104;Vihti;9999;20180628;2018;6;28;3356500;6703500;20.1;26.6;11.4;4.3;31201;12.8;610.8;216.69999999999996
1;3356593;6703104;Vihti;9999;20180629;2018;6;29;3356500;6703500;13.5;20.5;11.9;2.1;11646;12.3;619.3;218.79999999999995
1;3356593;6703104;Vihti;9999;20180630;2018;6;30;3356500;6703500;13.3;18.5;8.1;0.0;23432;9.0;627.5999999999999;218.79999999999995
1;3356593;6703104;Vihti;9999;20180701;2018;7;1;3356500;6703500;14.7;19.9;8.3;0.0;29304;9.0;637.3;218.79999999999995
1;3356593;6703104;Vihti;9999;20180702;2018;7;2;3356500;6703500;12.6;18.0;10.4;12.3;13684;11.4;644.9;231.09999999999997
1;3356593;6703104;Vihti;9999;20180703;2018;7;3;3356500;6703500;12.5;14.0;11.9;8.6;6347;14.5;652.4;239.69999999999996
1;3356593;6703104;Vihti;9999;20180704;2018;7;4;3356500;6703500;15.0;19.8;8.7;11.7;19469;14.4;662.4;251.39999999999995
1;3356593;6703104;Vihti;9999;20180705;2018;7;5;3356500;6703500;16.4;20.9;12.2;2.0;19537;16.0;673.8;253.39999999999995
1;3356593;6703104;Vihti;9999;20180706;2018;7;6;3356500;6703500;16.4;21.6;13.8;0.5;14346;15.4;685.1999999999999;253.89999999999995
1;3356593;6703104;Vihti;9999;20180707;2018;7;7;3356500;6703500;19.7;25.0;14.0;0.0;25780;15.3;699.9;253.89999999999995
1;3356593;6703104;Vihti;9999;20180708;2018;7;8;3356500;6703500;17.9;22.5;13.0;0.0;24217;15.0;712.8;253.89999999999995
1;3356593;6703104;Vihti;9999;20180709;2018;7;9;3356500;6703500;18.4;22.7;13.6;0.0;23303;15.7;726.1999999999999;253.89999999999995
1;3356593;6703104;Vihti;9999;20180710;2018;7;10;3356500;6703500;16.2;21.0;12.8;0.7;25963;15.2;737.4;254.59999999999994
1;3356593;6703104;Vihti;9999;20180711;2018;7;11;3356500;6703500;17.5;22.1;12.2;0.0;17262;15.7;749.9;254.59999999999994
1;3356593;6703104;Vihti;9999;20180712;2018;7;12;3356500;6703500;19.4;24.9;13.7;0.0;19447;16.4;764.3;254.59999999999994
1;3356593;6703104;Vihti;9999;20180713;2018;7;13;3356500;6703500;21.4;27.5;14.0;0.0;30002;16.0;780.6999999999999;254.59999999999994
1;3356593;6703104;Vihti;9999;20180714;2018;7;14;3356500;6703500;22.3;28.9;14.8;0.0;19606;17.2;797.9999999999999;254.59999999999994
1;3356593;6703104;Vihti;9999;20180715;2018;7;15;3356500;6703500;23.5;30.0;15.0;0.1;24739;14.4;816.4999999999999;254.69999999999993
1;3356593;6703104;Vihti;9999;20180716;2018;7;16;3356500;6703500;24.3;30.2;15.8;0.0;23087;16.0;835.7999999999998;254.69999999999993
1;3356593;6703104;Vihti;9999;20180717;2018;7;17;3356500;6703500;25.1;31.4;16.4;0.0;24689;15.2;855.8999999999999;254.69999999999993
1;3356593;6703104;Vihti;9999;20180718;2018;7;18;3356500;6703500;24.0;29.5;17.6;0.0;25744;15.6;874.8999999999999;254.69999999999993
1;3356593;6703104;Vihti;9999;20180719;2018;7;19;3356500;6703500;23.1;28.8;15.2;2.8;28166;15.7;892.9999999999999;257.49999999999994
1;3356593;6703104;Vihti;9999;20180720;2018;7;20;3356500;6703500;19.1;25.7;17.3;11.7;14537;20.9;907.0999999999999;269.19999999999993
1;3356593;6703104;Vihti;9999;20180721;2018;7;21;3356500;6703500;20.5;25.1;18.1;5.8;15613;22.4;922.5999999999999;274.99999999999994
1;3356593;6703104;Vihti;9999;20180722;2018;7;22;3356500;6703500;21.3;27.1;17.2;0.0;22777;19.0;938.8999999999999;274.99999999999994
1;3356593;6703104;Vihti;9999;20180723;2018;7;23;3356500;6703500;21.1;27.0;13.5;0.2;22543;17.6;954.9999999999999;275.19999999999993
1;3356593;6703104;Vihti;9999;20180724;2018;7;24;3356500;6703500;22.0;28.1;14.8;0.0;25463;19.8;971.9999999999999;275.19999999999993
1;3356593;6703104;Vihti;9999;20180725;2018;7;25;3356500;6703500;23.6;29.5;16.5;0.0;21348;17.8;990.5999999999999;275.19999999999993
1;3356593;6703104;Vihti;9999;20180726;2018;7;26;3356500;6703500;23.6;28.9;16.0;0.4;20192;19.5;1009.1999999999999;275.5999999999999
1;3356593;6703104;Vihti;9999;20180727;2018;7;27;3356500;6703500;24.4;29.7;17.5;0.0;23195;20.5;1028.6;275.5999999999999
1;3356593;6703104;Vihti;9999;20180728;2018;7;28;3356500;6703500;24.3;29.2;20.5;2.2;18173;22.3;1047.8999999999999;277.7999999999999
1;3356593;6703104;Vihti;9999;20180729;2018;7;29;3356500;6703500;23.6;27.9;21.1;0.1;14443;23.5;1066.4999999999998;277.8999999999999
1;3356593;6703104;Vihti;9999;20180730;2018;7;30;3356500;6703500;24.2;28.6;20.3;0.0;21550;22.4;1085.6999999999998;277.8999999999999
1;3356593;6703104;Vihti;9999;20180731;2018;7;31;3356500;6703500;23.8;28.6;19.0;0.0;21179;20.9;1104.4999999999998;277.8999999999999
1;3356593;6703104;Vihti;9999;20180801;2018;8;1;3356500;6703500;24.2;30.6;17.5;0.2;25596;21.3;1123.6999999999998;278.0999999999999
1;3356593;6703104;Vihti;9999;20180802;2018;8;2;3356500;6703500;23.8;30.4;17.6;3.5;20243;21.8;1142.4999999999998;281.5999999999999
1;3356593;6703104;Vihti;9999;20180803;2018;8;3;3356500;6703500;23.8;29.4;18.3;0.0;24512;19.0;1161.2999999999997;281.5999999999999
1;3356593;6703104;Vihti;9999;20180804;2018;8;4;3356500;6703500;20.1;24.9;15.4;0.7;17694;17.6;1176.3999999999996;282.2999999999999
1;3356593;6703104;Vihti;9999;20180805;2018;8;5;3356500;6703500;18.4;24.6;15.1;4.3;20567;17.0;1189.7999999999997;286.5999999999999
1;3356593;6703104;Vihti;9999;20180806;2018;8;6;3356500;6703500;16.6;21.3;13.1;0.5;18464;12.9;1201.3999999999996;287.0999999999999
1;3356593;6703104;Vihti;9999;20180807;2018;8;7;3356500;6703500;18.3;23.9;12.1;0.1;17788;11.9;1214.6999999999996;287.19999999999993
1;3356593;6703104;Vihti;9999;20180808;2018;8;8;3356500;6703500;18.9;25.4;9.0;0.0;20650;13.7;1228.5999999999997;287.19999999999993
1;3356593;6703104;Vihti;9999;20180809;2018;8;9;3356500;6703500;23.4;29.2;15.5;0.1;27396;18.2;1246.9999999999998;287.29999999999995
1;3356593;6703104;Vihti;9999;20180810;2018;8;10;3356500;6703500;22.6;29.3;17.1;0.0;18752;19.4;1264.5999999999997;287.29999999999995
1;3356593;6703104;Vihti;9999;20180811;2018;8;11;3356500;6703500;19.3;23.3;17.1;3.4;27158;13.3;1278.8999999999996;290.69999999999993
1;3356593;6703104;Vihti;9999;20180812;2018;8;12;3356500;6703500;14.3;18.2;11.1;8.6;15707;15.4;1288.1999999999996;299.29999999999995
1;3356593;6703104;Vihti;9999;20180813;2018;8;13;3356500;6703500;14.5;19.7;9.5;0.0;18968;12.2;1297.6999999999996;299.29999999999995
1;3356593;6703104;Vihti;9999;20180814;2018;8;14;3356500;6703500;15.6;20.7;8.4;0.0;23785;12.8;1308.2999999999995;299.29999999999995
1;3356593;6703104;Vihti;9999;20180815;2018;8;15;3356500;6703500;15.2;19.5;11.7;0.8;11635;15.1;1318.4999999999995;300.09999999999997
1;3356593;6703104;Vihti;9999;20180816;2018;8;16;3356500;6703500;16.8;22.5;9.1;0.0;18619;14.3;1330.2999999999995;300.09999999999997
1;3356593;6703104;Vihti;9999;20180817;2018;8;17;3356500;6703500;18.7;24.7;12.6;0.0;19580;15.7;1343.9999999999995;300.09999999999997
1;3356593;6703104;Vihti;9999;20180818;2018;8;18;3356500;6703500;17.5;22.9;14.9;4.5;10098;17.5;1356.4999999999995;304.59999999999997
1;3356593;6703104;Vihti;9999;20180819;2018;8;19;3356500;6703500;17.0;22.3;14.0;0.5;14803;15.2;1368.4999999999995;305.09999999999997
1;3356593;6703104;Vihti;9999;20180820;2018;8;20;3356500;6703500;14.3;18.8;9.5;9.7;13968;14.6;1377.7999999999995;314.79999999999995
1;3356593;6703104;Vihti;9999;20180821;2018;8;21;3356500;6703500;13.2;18.5;8.7;0.0;17255;11.0;1385.9999999999995;314.79999999999995
1;3356593;6703104;Vihti;9999;20180822;2018;8;22;3356500;6703500;14.2;19.5;6.0;0.0;19775;11.6;1395.1999999999996;314.79999999999995
1;3356593;6703104;Vihti;9999;20180823;2018;8;23;3356500;6703500;18.0;21.0;14.9;0.0;16337;17.3;1408.1999999999996;314.79999999999995
1;3356593;6703104;Vihti;9999;20180824;2018;8;24;3356500;6703500;17.8;24.0;12.5;9.7;15685;17.3;1420.9999999999995;324.49999999999994
1;3356593;6703104;Vihti;9999;20180825;2018;8;25;3356500;6703500;16.2;18.8;14.4;0.0;19760;15.8;1432.1999999999996;324.49999999999994
1;3356593;6703104;Vihti;9999;20180826;2018;8;26;3356500;6703500;13.4;17.5;10.2;6.6;12733;14.8;1440.5999999999997;331.09999999999997
1;3356593;6703104;Vihti;9999;20180827;2018;8;27;3356500;6703500;13.2;18.2;9.0;0.0;14929;12.8;1448.7999999999997;331.09999999999997
1;3356593;6703104;Vihti;9999;20180828;2018;8;28;3356500;6703500;14.7;18.2;8.8;0.0;12488;14.6;1458.4999999999998;331.09999999999997
1;3356593;6703104;Vihti;9999;20180829;2018;8;29;3356500;6703500;15.3;21.1;8.9;0.0;18040;12.8;1468.7999999999997;331.09999999999997
1;3356593;6703104;Vihti;9999;20180830;2018;8;30;3356500;6703500;14.6;17.2;9.4;0.0;8204;14.9;1478.3999999999996;331.09999999999997
1;3356593;6703104;Vihti;9999;20180831;2018;8;31;3356500;6703500;14.8;18.6;10.8;0.0;17608;15.0;1488.1999999999996;331.09999999999997
1;3356593;6703104;Vihti;9999;20180901;2018;9;1;3356500;6703500;15.5;18.7;12.7;1.3;8431;17.4;1498.6999999999996;332.4
1;3356593;6703104;Vihti;9999;20180902;2018;9;2;3356500;6703500;16.1;20.4;12.9;0.1;9673;16.9;1509.7999999999995;332.5
1;3356593;6703104;Vihti;9999;20180903;2018;9;3;3356500;6703500;16.5;22.0;10.0;0.0;12294;16.4;1521.2999999999995;332.5
1;3356593;6703104;Vihti;9999;20180904;2018;9;4;3356500;6703500;15.1;19.4;10.4;0.0;10937;15.9;1531.3999999999994;332.5
1;3356593;6703104;Vihti;9999;20180905;2018;9;5;3356500;6703500;15.2;17.8;11.6;0.0;10987;15.7;1541.5999999999995;332.5
1;3356593;6703104;Vihti;9999;20180906;2018;9;6;3356500;6703500;16.0;21.0;10.5;0.0;11138;16.0;1552.5999999999995;332.5
1;3356593;6703104;Vihti;9999;20180907;2018;9;7;3356500;6703500;16.9;21.9;12.4;0.0;11030;17.5;1564.4999999999995;332.5
1;3356593;6703104;Vihti;9999;20180908;2018;9;8;3356500;6703500;18.4;24.4;14.2;0.0;15181;16.6;1577.8999999999996;332.5
